34.8			0.1			3188.8			192.985			0			0			0			0			372433			0			0
34.9			0.1			3208.13			193.553			0			0			0			0			374629			0			0
35			0.1			3227.51			194.121			0			0			0			0			376831			0			0
35.1			0.1			3246.95			194.689			0			0			0			0			379038			0			0
35.2			0.1			3266.45			195.256			0			0			0			0			381251			0			0
35.3			0.1			3286			195.824			0			0			0			0			383469			0			0
35.4			0.1			3305.61			196.391			0			0			0			0			385694			0			0
35.5			0.1			3325.28			196.958			0			0			0			0			387924			0			0
35.6			0.1			3345			197.525			0			0			0			0			390160			0			0
35.7			0.1			3364.78			198.091			0			0			0			0			392401			0			0
35.8			0.1			3384.62			198.657			0			0			0			0			394648			0			0
35.9			0.1			3404.52			199.224			0			0			0			0			396901			0			0
36			0.1			3424.47			199.79			0			0			0			0			399159			0			0
36.1			0.1			3444.47			200.355			0			0			0			0			401423			0			0
36.2			0.1			3464.54			200.921			0			0			0			0			403692			0			0
36.3			0.1			3484.66			201.486			0			0			0			0			405968			0			0
36.4			0.1			3504.84			202.052			0			0			0			0			408248			0			0
36.5			0.1			3525.07			202.617			0			0			0			0			410535			0			0
36.6			0.1			3545.36			203.181			0			0			0			0			412827			0			0
36.7			0.1			3565.7			203.746			0			0			0			0			415124			0			0
36.8			0.1			3586.11			204.31			0			0			0			0			417427			0			0
36.9			0.1			3606.57			204.875			0			0			0			0			419736			0			0
37			0.1			3627.08			205.439			0			0			0			0			422050			0			0
37.1			0.1			3647.65			206.002			0			0			0			0			424370			0			0
37.2			0.1			3668.28			206.566			0			0			0			0			426695			0			0
37.3			0.1			3688.97			207.129			0			0			0			0			429026			0			0
37.4			0.1			3709.71			207.693			0			0			0			0			431362			0			0
37.5			0.1			3730.51			208.256			0			0			0			0			433704			0			0
37.6			0.1			3751.36			208.818			0			0			0			0			436051			0			0
37.7			0.1			3772.27			209.381			0			0			0			0			438404			0			0
37.8			0.1			3793.24			209.943			0			0			0			0			440763			0			0
37.9			0.1			3814.26			210.506			0			0			0			0			443126			0			0
38			0.1			3835.34			211.068			0			0			0			0			445496			0			0
38.1			0.1			3856.47			211.629			0			0			0			0			447870			0			0
38.2			0.1			3877.66			212.191			0			0			0			0			450250			0			0
38.3			0.1			3898.91			212.752			0			0			0			0			452636			0			0
38.4			0.1			3920.21			213.314			0			0			0			0			455027			0			0
38.5			0.1			3941.57			213.875			0			0			0			0			457424			0			0
38.6			0.1			3962.99			214.435			0			0			0			0			459825			0			0
38.7			0.1			3984.46			214.996			0			0			0			0			462233			0			0
38.8			0.1			4005.99			215.556			0			0			0			0			464645			0			0
38.9			0.1			4027.57			216.116			0			0			0			0			467063			0			0
39			0.1			4049.21			216.676			0			0			0			0			469487			0			0
39.1			0.1			4070.91			217.236			0			0			0			0			471916			0			0
39.2			0.1			4092.66			217.796			0			0			0			0			474350			0			0
39.3			0.1			4114.47			218.355			0			0			0			0			476789			0			0
39.4			0.1			4136.33			218.914			0			0			0			0			479234			0			0
39.5			0.1			4158.25			219.473			0			0			0			0			481684			0			0
39.6			0.1			4180.22			220.032			2.64373e-05			0.000528746			0			0			484140			2.79572e-06			0
39.7			0.1			4202.26			220.59			0.000257344			0.00408939			0			0			486600			0.000167231			0
39.8			0.1			4224.34			221.148			0.00109492			0.012662			0			0			489066			0.00160327			0
39.9			0.1			4246.48			221.706			0.00304093			0.0262583			0			0			491538			0.00689496			0
40			0.1			4268.68			222.264			0.00659833			0.0448896			0			0			494014			0.0201508			0
40.1			0.1			4290.94			222.822			0.0122712			0.0685675			0			0			496495			0.0470151			0
40.2			0.1			4313.25			223.379			0.0205647			0.0973032			0			0			498981			0.0946791			0
40.3			0.1			4335.61			223.936			0.0319853			0.131108			0			0			501472			0.171892			0
40.4			0.1			4358.03			224.492			0.0470402			0.169992			0			0			503967			0.288971			0
40.5			0.1			4380.51			225.048			0.0662381			0.213965			0			0			506467			0.457812			0
40.6			0.1			4403.04			225.604			0.0900883			0.26304			0			0			508971			0.691899			0
40.7			0.1			4425.63			226.159			0.119102			0.317224			0			0			511480			1.00631			0
40.8			0.1			4448.28			226.714			0.153789			0.376529			0			0			513992			1.41774			0
40.9			0.1			4470.98			227.268			0.194664			0.440964			0			0			516509			1.94449			0
41			0.1			4493.73			227.822			0.242239			0.510538			0			0			519029			2.60649			0
41.1			0.1			4516.54			228.375			0.297029			0.585261			0			0			521553			3.4253			0
41.2			0.1			4539.4			228.928			0.359549			0.665141			0			0			524081			4.42412			0
41.3			0.1			4562.33			229.48			0.430315			0.750187			0			0			526612			5.6278			0
41.4			0.1			4585.3			230.032			0.509845			0.840407			0			0			529146			7.06284			0
41.5			0.1			4608.33			230.583			0.598656			0.93581			0			0			531683			8.7574			0
41.6			0.1			4631.42			231.133			0.697267			1.0364			0			0			534224			10.7413			0
41.7			0.1			4654.56			231.682			0.806197			1.1422			0			0			536767			13.0461			0
41.8			0.1			4677.75			232.231			0.925966			1.25319			0			0			539313			15.7049			0
41.9			0.1			4701			232.779			1.0571			1.3694			0			0			541862			18.7526			0
42			0.1			4724.31			233.327			1.20011			1.49083			0			0			544413			22.2258			0
42.1			0.1			4747.67			233.873			1.35552			1.61749			0			0			546966			26.1627			0
42.2			0.1			4771.08			234.419			1.52387			1.74938			0			0			549522			30.6032			0
42.3			0.1			4794.55			234.964			1.70566			1.8865			0			0			552079			35.589			0
42.4			0.1			4818.08			235.508			1.90143			2.02888			0			0			554638			41.1634			0
